sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
43900100,,Default,simple,"tecpaq,tecpaq/CarComm NL/Tablets",base,Active Charging Cradle for Tablet Bluebird Pidion BP80,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Bluebird Pidion,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
57100601,,Default,simple,"tecpaq,tecpaq/CarComm NL/Tablets",base,Active Charging Desktop Cradle for Samsung Galaxy Tab Active SM-T360 / SM-T365,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
42000400,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle for Garmin DEZL 560LMT / LT,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Garmin,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52100109,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 6 Plus / 6S Plus - Window Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52000109,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 6 Plus / 6S Plus - Dashboard Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52000108,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 6 / 6S - Dashboard Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52100108,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 6 / 6S - Window Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52100105,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 5 / 5S / 5C - Window Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52100105-1,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 4 / 4S - Window Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,
52000105,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Apple iPhone 5 / 5S / 5C - Dashboard Installation,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010017,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Pass-Through Cradle Set for Apple iPhone 6 Plus / 6S Plus - Dashboard Installation,,,,1,,"Catalog, Search",39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010016,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Pass-Through Cradle Set for Apple iPhone 6 / 6S - Dashboard Installation,,,,1,,"Catalog, Search",39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010015,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Pass-Through Cradle Set for Apple iPhone 5 / 5S / 5C - Dashboard Installation,,,,1,,"Catalog, Search",39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010010,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Pass-Through Cradle Set for Apple iPhone 4 / 4S - Dashboard Installation,,,,1,,"Catalog, Search",39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010109,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 6 Plus / 6S Plus / 7 Plus / 8 Plus,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010108,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 6 / 6S / 7 / 8,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010107,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 5 / 5S / 5C,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51010106,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 4 / 4S,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51110109,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Apple iPhone 6 Plus / 6S Plus,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51110108,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Apple iPhone 6 / 6S,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51110107,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Apple iPhone 5 / 5S / 5C,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51110106,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Apple iPhone 4 / 4S,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000007,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSC-07 Click-On Adaptor for Carcomm Cradle (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42020003,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CATM-03 Anti-Theft Mount for Carcomm Cradle (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45020010,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CDJM-10 Double-Joint Mount - 100mm (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45020015,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CDJM-15 Double-Joint Mount - 150mm (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45010020,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSGM-20 Universal Gooseneck Mount Heavy Duty 200mm (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45010030,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSGM-30 Universal Gooseneck Mount Heavy Duty 300mm (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45010040,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSGM-40 Universal Gooseneck Mount Heavy Duty 400mm (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000014,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSC-14 Rotating Swivel - Rugged (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46020001,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CDSM-01 Dashboard Swivel Mount AMPS Standard - Smartphone Cradles (Accessory),,,,1,,"Catalog, Search",#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43100658,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle for Samsung Galaxy S7 Edge,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43111658,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Samsung Galaxy S7 Edge,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000658,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Passive Cradle Set for Samsung Galaxy S7 Edge,,,,1,,"Catalog, Search",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43111666,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Active Charging Cradle for Samsung Galaxy S7,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43111666-1,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,Deluxe Charging Cradle for Samsung Galaxy S7,,,,1,,"Catalog, Search",54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46010001,,Default,simple,"tecpaq,tecpaq/CarComm NL/Parts",base,CSC-01 Universal Console Mount,,,,1,,"Catalog, Search",39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54100659,,Default,simple,"tecpaq,tecpaq/CarComm NL/Multi-Basys",base,Multi-Basys Cradle for Samsung Galaxy S6 Edge SM-G925,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43800106,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,CREC-106 Rugged EDA Charging Cradle Bluebird Pidion BIP-5000,,,,1,,"Catalog, Search",29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43100659,,Default,simple,"tecpaq,tecpaq/CarComm NL/SmartPhones",base,CMPC-659 Mobile Smartphone Cradle Samsung Galaxy S6 Edge SM-G925,,,,1,,"Catalog, Search",29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54100312,,Default,simple,"tecpaq,tecpaq/CarComm NL/Multi-Basys",base,Multi-Basys Cradle CMBS-312 for Apple iPhone 5 5C 5S,,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54100314,,Default,simple,"tecpaq,tecpaq/CarComm NL/Multi-Basys",base,Multi-Basys Cradle CMBS-314 for Apple iPhone 6+ 6S+ 7+ 7S+8+ (All Plus Models),,,,1,,"Catalog, Search",49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBU-33425,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,miniProXL Vent Kit for all Smartphones,,,,1,,"Catalog, Search",17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBXH-33602,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock for HTC w. 6ft USB charging cable,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBX-33608,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock Universal Active Kit with 6ft charging cable ,,,,1,,"Catalog, Search",34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPS PLATE,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Amps Plate,,,,1,,"Catalog, Search",7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBBT-91100,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Charge & Play USB charger w/ Bluetooth Audio to 3.5mm Aux-In,,,,1,,"Catalog, Search",24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBA-41400,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,2 meter Charge'n Sync Lightning Cable (Apple Approved),,,,1,,"Catalog, Search",14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21187,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,HTC Charging Arm,,,,1,,"Catalog, Search",3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBUC-33417,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,sPro2 Connect for NFC enabled Phones,,,,1,,"Catalog, Search",24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBUC-33418,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,miniPro Connect Kit for NFC enabled Phones,,,,1,,"Catalog, Search",19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBXC-33617,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock Connect for NFC enabled Phones,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBU-33415,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,sPro2 Windshield Dash and Vent Combo Kit,,,,1,,"Catalog, Search",24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBA-33450,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"iPro2 for iPhone X / 8 / 8+ / 7s / 7+ /6s / 6s+, 6 / 6+, 5 / 5s / 5c",,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBT-33502,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,TabDock 2 Headrest Viewer,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBUS-33816,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,Tripod miniPro + BT Selfie,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBU-33522,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,Tripod miniPro,,,,1,,"Catalog, Search",24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21133,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,iBOLT Tightening Ring,,,,1,,"Catalog, Search",3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22102,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Vent Mount for Phone Holders,,,,1,,"Catalog, Search",4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21192,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Dash Discs,,,,1,,"Catalog, Search",3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22109,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,ROK II Suction Mount,,,,1,,"Catalog, Search",9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21182,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,6ft(2m) Micro USB to USB Charging Cable,,,,1,,"Catalog, Search",5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21196,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,sPro2 Holder,,,,1,,"Catalog, Search",11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21162,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,xProDock Holder,,,,1,,"Catalog, Search",11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK-21199,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,miniPro Holder,,,,1,,"Catalog, Search",7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21501,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Dock'n Drive NFC Tags,,,,1,,"Catalog, Search",5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBPB-33831,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,UNS Universal Charging Arm with 2 meter microUSB Charging Cable,,,,1,,"Catalog, Search",7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBPB-33834,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Charging Arm for HTC Phones with 2 meter microUSB Charging Cable,,,,1,,"Catalog, Search",7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBPB-33835,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,miniBall mount and Vent mount,,,,1,,"Catalog, Search",7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBPB-33837,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,xProdock Upgrade Kit w/Bluetooth,,,,1,,"Catalog, Search",24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBPB-33836,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,xProdock Upgrade Kit,,,,1,,"Catalog, Search",9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBMM-33551,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,magDock 360,,,,1,,"Catalog, Search",14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBXC-33627,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock 2 Connect Kit,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21184,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,UNS Charging arm,,,,1,,"Catalog, Search",3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBU-33526,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,Sonic Shutter Remote,,,,1,,"Catalog, Search",9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM-33751,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,mPro NFC Android Charging Mount,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21220,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,iPro2 Holder with Integrated Lightning Cable,,,,1,,"Catalog, Search",19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21224,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock Connect Holder for NFC enabled Phones,,,,1,,"Catalog, Search",12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBBZ-33752,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,xProDock NFC Bizmount,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBBZ-33753,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,iPro2 Bizmount,,,,1,,"Catalog, Search",39.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBBZ-33754,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Tablets",base,TabDock Bizmount,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21232,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,mProNFC Holder,,,,1,,"Catalog, Search",14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22112,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,ROK 3 Suction Mount,,,,1,,"Catalog, Search",11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBC-33761,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,cPro NFC Combo Car Dock,,,,1,,"Catalog, Search",29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
